1,140036828,57,14.086718,-4.349440,41
2,7855093,55,0.788766,24.481490,43
3,284774139,59,28.457636,3.141740,41
4,31801392,56,3.198180,25.549250,42
5,5679874,56,0.566258,27.833230,42
6,15925226,52,1.639509,25.771840,36
7,193237081,52,19.707304,-0.567850,30
8,19393936,50,1.988992,24.291150,32
9,810906,46,0.098944,22.411840,32
10,99185529,59,10.045115,4.577020,43
11,76858577,57,7.727153,-1.021020,43
12,269708,45,0.028220,25.032560,35
13,5940101,46,0.609624,18.742020,36
14,-,-,-,-,-
15,284143709,62,27.839136,-1.192690,44
16,8674989,42,0.917636,18.256880,24
17,-,-,-,-,-
18,12208396,55,1.223801,26.418390,43
19,630900,46,0.065189,21.667620,36
20,8917079,52,0.912575,23.898910,36
21,130984183,54,13.129307,-7.886430,34
22,-,-,-,-,-
23,8021592,49,0.818304,23.180340,33
24,21373350,54,2.161898,25.275190,34
25,51116860,52,5.111316,-19.609180,32
26,117276312,58,11.497699,7.642500,40
27,150045862,53,15.603529,-4.531920,33
28,3074175,52,0.334185,26.705720,36
29,59289712,54,5.999195,-11.919710,38
30,1102713,47,0.112518,24.782070,35
31,1200815,50,0.126222,26.939080,38
32,-,-,-,-,-
33,248230794,60,24.563992,1.761450,42
34,10316663,52,1.044690,24.891070,36
35,24383762,55,2.473175,26.177100,39
36,30328909,52,3.056387,24.465060,36
37,142413454,58,14.204021,-4.637840,40
38,12648340,53,1.248747,27.161810,41
39,9620772,49,0.984188,22.477380,35
40,31784360,54,3.258474,24.820670,36
41,25392109,54,2.607961,24.383360,36
42,440711,42,0.044996,22.122750,30
43,21922115,64,2.146971,32.005480,48
44,47157847,50,4.846830,-21.959090,32
45,3142992,51,0.326979,26.527760,39
46,10966754,49,1.115116,22.036900,35
47,700936,47,0.077731,24.712750,35
48,941392,49,0.097227,24.152880,39
49,-,-,-,-,-
50,31134487,53,3.184873,25.909280,39
51,13540271,56,1.354664,26.860630,44
52,187386023,56,19.013289,1.951300,38
53,238335426,64,23.781925,0.250060,50
54,110299077,56,11.098269,6.229480,40
55,456931,41,0.047974,21.012490,29
56,-,-,-,-,-
57,4448777,50,0.442237,24.915050,36
58,6409343,51,0.652799,24.841430,37
59,-,-,-,-,-
60,-,-,-,-,-
61,3490584,45,0.356232,20.630200,31
62,11931022,57,1.221821,27.558440,43
63,-,-,-,-,-
64,128674681,51,13.175648,5.339860,31
65,9386275,47,0.969960,20.870170,31
66,-,-,-,-,-
67,124641603,50,12.833287,5.461710,28
68,32102319,51,3.307238,24.053040,31
69,54839059,53,5.544368,-15.947730,37
70,74952369,52,7.640885,-5.727030,30
71,4378098,44,0.451984,19.931390,30
72,-,-,-,-,-
73,1602329,49,0.163611,23.495040,37
74,962130,56,0.097887,28.833060,46
75,20744090,48,2.207346,20.374630,30
76,62619586,57,6.328317,-8.013570,41
77,9699545,54,0.981575,26.257210,34
78,5574437,53,0.560497,26.162560,41
79,262910,42,0.029644,21.683740,28
80,67417331,57,6.787760,-6.363120,43
81,5079292,53,0.517000,26.200980,39
82,-,-,-,-,-
83,31962611,49,3.298125,22.454920,31
84,53909237,55,5.409175,-15.118690,37
85,1338135,44,0.136148,20.742820,32
86,1127558,45,0.121458,20.612050,35
87,32313756,52,3.265371,24.740280,34
88,-,-,-,-,-
89,83006840,54,8.359370,-1.826760,38
90,3649912,50,0.369441,24.989600,36
91,-,-,-,-,-
92,-,-,-,-,-
93,792051,46,0.091054,22.004360,34
94,672665,53,0.069356,27.265620,45
95,3578954,50,0.367401,24.514090,34
96,6297113,49,0.644008,20.804190,35
97,495186,44,0.050920,20.560340,32
98,90593519,54,9.234591,0.702610,34
99,43530124,57,4.280472,-22.469470,39
100,33861969,54,3.420027,24.768250,38
